Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
69	-37.159794	0.0	-37.159794	-37.159794	1000.0	-3.5439172	0.70271176	-2.0970569	-4.5038614	280000	0.06034843	1.3426933e-05	-0.0022468008	0.0004028692	0.19797394	0.059817873	0.50525	79.0	401.45562529563904
70	-37.185184	0.0	-37.185184	-37.185184	1000.0	-3.556477	0.6992639	-2.1074164	-4.4888453	284000	0.059775315	0.00036223108	-0.0028039813	-0.00035510605	-0.020344673	0.06577914	0.5595	79.0	407.57916283607483
71	-37.21057	0.0	-37.21057	-37.21057	1000.0	-3.5502594	0.7032912	-2.105743	-4.513636	288000	0.05787554	9.721574e-06	-0.0025195517	3.2689313e-05	-0.12752177	0.049810663	0.4995	79.0	414.7273976802826
72	-37.235954	0.0	-37.235954	-37.235954	1000.0	-3.5557234	0.70336723	-2.1098437	-4.514618	292000	0.056353197	2.8602019e-05	-0.0019070618	0.00022439528	-0.291536	0.0483358	0.45625	79.0	420.54645347595215
73	-37.261337	0.0	-37.261337	-37.261337	1000.0	-3.561714	0.70791435	-2.117429	-4.554115	296000	0.05442216	0.00021124423	-0.0018546171	-0.00020351492	-0.56339896	0.0355931	0.45275	79.0	426.2173864841461
74	-37.286716	0.0	-37.286716	-37.286716	1000.0	-3.5582197	0.7046433	-2.1162703	-4.5260534	300000	0.05197047	9.381071e-06	-0.0011404678	0.0016374416	-0.66887426	0.03410714	0.40525	79.0	431.9979314804077
75	-37.312096	0.0	-37.312096	-37.312096	1000.0	-3.5986068	0.70187485	-2.1642106	-4.5630174	304000	0.05107191	0.0011461306	-0.001941923	-0.001139068	-0.9309269	0.041000918	0.47075	79.0	437.7509837150574
76	-37.33747	0.0	-37.33747	-37.33747	1000.0	-3.5648353	0.69970953	-2.1570969	-4.5339956	308000	0.04976214	1.8301329e-05	-0.0014037229	-1.2215948e-05	-0.96779674	0.04125025	0.47175	79.0	443.4768521785736
77	-37.362843	0.0	-37.362843	-37.362843	1000.0	-3.5685344	0.7017322	-2.1539776	-4.540997	312000	0.04749117	8.910168e-06	-0.0008415319	4.0748804e-05	-1.1822819	0.056623366	0.53475	79.0	449.21860694885254
78	-37.38821	0.0	-37.38821	-37.38821	1000.0	-3.5701723	0.70159334	-2.1523206	-4.5320907	316000	0.04664591	5.7791793e-05	-0.00028334185	0.00058804284	-1.389677	0.07612198	0.5345	4.0	454.3291320800781
79	-37.413574	0.0	-37.413574	-37.413574	1000.0	-3.5958433	0.70389676	-2.179436	-4.5814147	320000	0.046548504	0.0004372302	-0.0010240711	-0.00043192974	-1.3604981	0.054208424	0.529	79.0	460.1669614315033
80	-37.438934	0.0	-37.438934	-37.438934	1000.0	-3.5760229	0.7012855	-2.1743016	-4.552119	324000	0.045184843	1.394106e-05	-0.0011764094	0.001950571	-1.5734195	0.049121786	0.49225	79.0	467.27742433547974
81	-37.46429	0.0	-37.46429	-37.46429	1000.0	-3.6217446	0.6990321	-2.2267723	-4.596195	328000	0.044224925	0.001388055	-0.0009707846	-0.0013829002	-1.7773439	0.041272666	0.4705	79.0	472.86342453956604
82	-37.489643	0.0	-37.489643	-37.489643	1000.0	-3.585888	0.69583845	-2.2212987	-4.5613494	332000	0.043213256	1.1915584e-05	-0.001349479	2.4944802e-06	-1.9641882	0.04436272	0.48175	79.0	478.5587935447693
83	-37.51499	0.0	-37.51499	-37.51499	1000.0	-3.5888858	0.6982482	-2.2181208	-4.570215	336000	0.042488407	1.400905e-05	-0.0021990687	-9.555849e-06	-2.0532231	0.051830746	0.4505	79.0	484.3090763092041
84	-37.540333	0.0	-37.540333	-37.540333	1000.0	-3.5893135	0.6991686	-2.2136068	-4.5694327	340000	0.04070169	1.16711835e-05	-0.0012517534	-7.043518e-06	-2.2682216	0.04732573	0.503	79.0	489.910870552063
85	-37.56567	0.0	-37.56567	-37.56567	1000.0	-3.5916688	0.7009054	-2.2102895	-4.5750294	344000	0.039156254	9.385294e-06	0.000117853284	0.0010388768	-2.4408927	0.067077145	0.55375	4.0	494.9521667957306
86	-37.591003	0.0	-37.591003	-37.591003	1000.0	-3.6249819	0.69933736	-2.2453299	-4.6053085	348000	0.039602477	0.00072549476	-0.0013201088	-0.0007207552	-2.443818	0.05452757	0.538	79.0	500.64166283607483
87	-37.616333	0.0	-37.616333	-37.616333	1000.0	-3.5983207	0.69813234	-2.2397335	-4.583425	352000	0.038389686	1.3181437e-05	-0.00088269264	0.00082328817	-2.6003993	0.06760449	0.563	79.0	507.4921181201935
88	-37.641655	0.0	-37.641655	-37.641655	1000.0	-3.596801	0.69399697	-2.2369301	-4.5384636	356000	0.037260246	0.0008739796	-0.00035143644	-0.00086978805	-2.774271	0.06911444	0.55925	3.0	512.5354330539703
89	-37.66697	0.0	-37.66697	-37.66697	1000.0	-3.602952	0.70120144	-2.2341309	-4.591939	360000	0.03744607	9.099256e-06	-0.00010688603	0.00077072263	-2.7692037	0.06885022	0.556	15.0	517.6224422454834
90	-37.69228	0.0	-37.69228	-37.69228	1000.0	-3.5771604	0.704164	-2.200506	-4.566632	364000	0.037314244	0.00075779576	-0.0006541349	-0.00075383944	-2.8388853	0.074785136	0.564	3.0	522.8450884819031
91	-37.717583	0.0	-37.717583	-37.717583	1000.0	-3.6035762	0.7089495	-2.1999743	-4.600637	368000	0.037242725	9.400251e-06	-0.001105167	0.0012623637	-2.7129736	0.050311316	0.533	79.0	528.4984967708588
92	-37.74288	0.0	-37.74288	-37.74288	1000.0	-3.5728064	0.7150885	-2.157428	-4.591761	372000	0.035629053	0.0011468279	-0.0010358021	-0.0011406873	-2.9479165	0.05714956	0.5485	79.0	534.1877105236053
93	-37.768173	0.0	-37.768173	-37.768173	1000.0	-3.6023505	0.7175718	-2.1567698	-4.6072993	376000	0.03503755	1.8216144e-05	-0.0006844476	-1.3577075e-05	-3.096005	0.07283606	0.5595	48.0	539.6971292495728
94	-37.793457	0.0	-37.793457	-37.793457	1000.0	-3.6060014	0.71883017	-2.157922	-4.615193	380000	0.034263946	9.671197e-06	0.0005704649	2.0131747e-05	-3.2254694	0.08274515	0.618	3.0	544.7309215068817
95	-37.818733	0.0	-37.818733	-37.818733	1000.0	-3.6031132	0.71996444	-2.1525142	-4.613053	384000	0.034339327	5.216625e-05	-0.0003857538	0.0013663413	-3.3044815	0.0908768	0.59525	22.0	551.0015480518341
96	-37.844006	0.0	-37.844006	-37.844006	1000.0	-3.5728037	0.72428554	-2.1122973	-4.592467	388000	0.03397513	0.0013400305	4.3846667e-05	-0.0013363796	-3.3005624	0.06993748	0.591	3.0	556.2413475513458
97	-37.869267	0.0	-37.869267	-37.869267	1000.0	-3.608166	0.7287579	-2.1145048	-4.6266217	392000	0.033709254	9.80116e-06	6.8984926e-05	0.00012121237	-3.258295	0.08088188	0.59925	14.0	561.3947403430939
98	-37.894524	0.0	-37.894524	-37.894524	1000.0	-3.6156979	0.7311393	-2.1212308	-4.6510224	396000	0.033832423	0.000109513654	4.499033e-05	-0.000106158936	-3.3391922	0.09805055	0.64575	3.0	566.4068024158478
99	-37.91977	0.0	-37.91977	-37.91977	1000.0	-3.6136374	0.7293812	-2.1212065	-4.6360555	400000	0.034017906	8.455553e-06	-0.00084131956	-4.637072e-06	-3.2923954	0.0634421	0.5445	46.0	571.9019966125488
100	-37.945007	0.0	-37.945007	-37.945007	1000.0	-3.6149557	0.7305642	-2.119804	-4.6396074	404000	0.032978963	1.2390287e-05	0.0002975315	5.772477e-05	-3.43884	0.08038594	0.58025	7.0	577.2128574848175
101	-37.97024	0.0	-37.97024	-37.97024	1000.0	-3.6162481	0.7337086	-2.1156528	-4.654998	408000	0.033078093	7.585376e-05	-0.0005523488	-7.21146e-05	-3.5450053	0.057547987	0.5305	66.0	582.8261876106262
