Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
52	-14.493172	0.18812571	-14.276985	-14.774912	120.0	-16.137493	0.6762646	-11.849991	-20.791918	31800	-4.45048e-08	0.5268291	-0.071495615	-0.47681835	12.721609	0.07968264	0.55833334	11.0	2824.9000103473663
53	-14.150861	0.22638974	-13.840645	-14.4123335	120.0	-16.283447	0.6116266	-10.055551	-21.720413	32400	-7.8678134e-08	0.44108576	-0.07407796	-0.40219155	12.707577	0.008084127	0.83	79.0	2878.4971408843994
54	-9.14771	6.601848	-0.8129828	-15.145641	120.0	-10.591629	7.271751	4.4425206	-20.825212	33000	-1.2715658e-07	1.0536084	-0.090818025	-0.99845845	12.627715	0.08903129	0.625	11.0	2933.319402217865
55	-10.243765	4.2898	-4.2169805	-14.228365	119.0	-11.406042	6.412057	2.410519	-19.543318	33600	8.742015e-08	27.032412	-0.096152104	-24.884129	12.8130245	0.10460956	0.61833334	4.0	2986.8111975193024
56	-13.001427	2.831382	-7.3892765	-14.960345	118.0	-12.747935	5.5371213	4.7305007	-19.769861	34200	5.165736e-08	18.246355	-0.11497627	-16.10898	12.745126	0.082408704	0.705	9.0	3039.286537885666
57	-12.455412	5.065212	-2.4146433	-16.111074	120.0	-10.897589	5.4563026	0.1806013	-19.328182	34800	-1.3510387e-08	11.438012	-0.118285924	-8.91523	12.666292	0.101456806	0.705	7.0	3092.011207818985
58	-11.897763	5.115505	-1.7308693	-15.509469	120.0	-9.874461	5.1617336	7.8422756	-18.191301	35400	-9.8546344e-08	8.906834	-0.11339917	-5.410565	12.7698555	0.093437314	0.73833334	10.0	3145.2989053726196
59	-12.091661	4.889501	-2.3175106	-14.676957	120.0	-8.993337	4.535774	0.97551626	-18.234274	36000	-3.973643e-08	3.123299	-0.10888503	-2.4075708	12.794839	0.085534096	0.67	8.0	3198.958681344986
60	-13.525264	1.2843863	-11.136608	-14.888936	120.0	-9.841195	4.1314545	2.0970476	-19.236923	36600	7.9870226e-08	28.216784	-0.12208025	-19.582428	12.737528	0.08439735	0.75	10.0	3252.0053100585938
61	-14.263573	0.56273395	-13.714446	-15.297801	120.0	-9.879306	2.0544097	-1.5118326	-16.682892	37200	1.223882e-07	10.577556	-0.12625217	-9.77097	12.727142	0.08038151	0.7816667	12.0	3303.7996118068695
62	-13.193395	2.8051553	-7.6194367	-15.124658	120.0	-9.823975	4.8132095	4.7143755	-19.020111	37800	4.1325887e-08	9.967526	-0.100574575	-9.215974	12.683557	0.08092076	0.715	6.0	3355.78111577034
63	-14.335696	0.28636658	-13.832423	-14.660672	120.0	-12.800248	1.1140043	-6.847255	-19.680079	38400	1.4305115e-07	2.2461288	-0.10728562	-1.6761613	12.698016	0.08734101	0.67	9.0	3407.9549839496613
64	-14.629442	1.0138606	-13.220919	-16.271885	120.0	-13.770045	1.624008	-2.9303849	-19.373281	39000	2.7020773e-08	3.194736	-0.1069769	-2.8379784	12.660041	0.07885492	0.75333333	13.0	3459.4618837833405
65	-12.671351	4.0740385	-4.5465045	-15.173138	120.0	-12.780036	3.628868	1.8756561	-22.201557	39600	4.9273172e-08	3.527618	-0.10791382	-3.3185375	12.756806	0.09623058	0.6983333	10.0	3512.406126499176
66	-12.979459	2.8431747	-7.2978883	-14.576073	120.0	-12.51304	5.2602444	11.469925	-19.042997	40200	-3.1789146e-08	9.128736	-0.08551983	-8.654609	12.68816	0.10383222	0.5933333	6.0	3565.047006368637
67	-12.211348	3.5038137	-5.50293	-14.796685	116.8	-12.552935	4.5556884	1.5253301	-20.54965	40800	-3.2981237e-08	19.46195	-0.10240133	-12.882719	12.882499	0.10910988	0.6766667	5.0	3617.56632065773
68	-13.070509	4.2635922	-4.6403713	-16.188007	120.0	-11.665369	4.480108	2.3399973	-18.38887	41400	-4.7683717e-08	6.8767	-0.097159415	-6.5430727	12.910492	0.08502183	0.7133333	11.0	3669.879549264908
