Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
62	-174.79045	20.607332	-142.68774	-217.37225	60.0	-69.201416	42.870052	-3.6948571	-179.63193	37800	2.4875004e-07	466.98093	-0.08590448	-259.31354	7.4514	0.027663145	0.49	3.0	1547.4034264087677
63	-181.14429	30.27281	-144.42715	-233.17682	60.0	-68.72203	44.72608	-1.0888	-169.72133	38400	4.072984e-08	690.17114	-0.07293194	-400.2979	7.4641433	0.036625132	0.45166665	2.0	1571.4896879196167
64	-155.98122	32.003918	-77.198395	-212.4581	60.0	-80.39326	44.8907	-17.038187	-179.57323	39000	-3.284216e-07	564.7173	-0.07768915	-430.83698	7.4254303	0.03212153	0.52666664	3.0	1595.7319631576538
65	-172.54312	25.517336	-112.756355	-210.57317	60.0	-71.85738	40.156624	-0.4102373	-166.76077	39600	-4.053116e-08	456.18652	-0.10568513	-280.84735	7.521905	0.033656042	0.6333333	5.0	1619.70068192482
66	-166.7484	24.34077	-118.52859	-206.09608	60.0	-65.67954	44.98325	15.409462	-159.94878	40200	1.0172526e-07	438.57562	-0.07497427	-285.19653	7.452325	0.036405206	0.34166667	2.0	1643.6103873252869
67	-186.07986	30.048822	-143.11958	-236.80539	60.0	-78.8534	39.095646	-4.9102674	-187.93446	40800	-8.583069e-08	596.0845	-0.0880732	-382.8272	7.645281	0.038222756	0.5366667	3.0	1667.0814456939697
68	-169.16748	18.535488	-141.20634	-210.43124	60.0	-76.37786	48.159046	-7.4948406	-173.76741	41400	-3.1789146e-08	382.25223	-0.1079548	-237.42896	7.672057	0.025917264	0.5966667	5.0	1690.9719364643097
69	-160.8642	35.549812	-117.02528	-253.76195	60.0	-66.022705	41.784363	-6.1961274	-166.66313	42000	3.639857e-07	814.6331	-0.07938306	-452.118	7.550353	0.037012022	0.5883333	3.0	1715.1792559623718
70	-159.54776	33.01541	-70.96024	-197.52708	60.0	-66.92219	39.67256	-11.096858	-174.25072	42600	-1.2556711e-07	341.76498	-0.08065512	-196.20093	7.570004	0.027386138	0.52166665	3.0	1739.920294046402
71	-153.08406	36.454456	-63.27871	-197.24417	60.0	-72.57588	42.08189	3.7890978	-177.30907	43200	-2.7974446e-07	515.8291	-0.08170908	-323.76202	7.52355	0.04275917	0.53333336	3.0	1764.2781348228455
72	-161.55368	55.505283	-72.450905	-272.6415	60.0	-65.130104	37.961773	-2.6735015	-168.76193	43800	-1.4305115e-07	831.2186	-0.087985314	-458.03064	7.6066074	0.036154237	0.485	3.0	1789.0879843235016
