Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
87	-101.68643	19.93022	-38.090797	-162.3474	60.0	-43.9366	26.049671	3.2143598	-120.908806	528000	5.8809917e-08	172.36588	-0.03688756	-58.969894	7.2523556	0.015760006	0.25016665	3.0	20812.74731850624
88	-105.88139	18.749863	-45.411003	-166.6917	60.0	-42.957355	24.617699	-2.728366	-117.46946	534000	2.2888184e-08	198.14471	-0.041055657	-59.45938	7.2846603	0.020465994	0.28233334	4.0	21048.47731614113
89	-103.06313	19.601063	-40.002373	-139.44771	60.0	-43.782635	26.714756	27.612936	-125.485176	540000	-1.0172526e-08	167.37958	-0.048338298	-54.967873	7.3061705	0.02236415	0.3015	5.0	21285.591856718063
90	-103.73928	19.618216	-45.228683	-163.03548	60.0	-44.164043	24.563864	2.671914	-122.00052	546000	4.2597453e-08	169.77974	-0.049654484	-52.90103	7.2306614	0.018546129	0.3115	5.0	21522.51205945015
91	-101.78713	23.681753	-41.7433	-157.99075	60.0	-42.081253	25.380928	19.352064	-122.46616	552000	-1.6848245e-08	209.22304	-0.03839029	-62.394363	7.3484387	0.021717107	0.27083334	3.0	21761.961184740067
92	-103.622284	19.742691	-45.400757	-158.86522	60.0	-43.418777	25.150988	17.473703	-118.6565	558000	-4.2597453e-08	188.58354	-0.045686945	-57.704712	7.2830653	0.020249965	0.2675	4.0	21999.034452438354
93	-103.99885	19.972113	-44.731895	-178.38582	60.0	-43.829094	25.368046	61.040516	-117.2666	564000	1.2397766e-07	185.15466	-0.04932188	-58.418175	7.259872	0.021053946	0.30116665	5.0	22235.521554231644
94	-102.34539	19.469845	-46.008102	-138.942	60.0	-43.759014	25.939678	17.550034	-125.422	570000	-1.3987223e-08	172.4055	-0.057568446	-57.569527	7.284814	0.02113294	0.34716666	6.0	22473.507644176483
95	-105.901146	19.09355	-48.918327	-172.59851	60.0	-43.960037	24.865229	-3.7600856	-131.92159	576000	7.343292e-08	184.8219	-0.055448037	-52.290604	7.2893934	0.019580444	0.3035	6.0	22709.490812778473
96	-101.730965	21.643427	-35.014736	-149.03113	60.0	-43.705135	25.642115	16.000473	-116.89551	582000	-1.9391377e-08	181.48734	-0.049061414	-53.37761	7.3139067	0.020855673	0.31266665	5.0	22948.233590126038
97	-105.93551	24.87277	-42.091846	-158.03554	60.0	-44.320812	25.298891	3.952313	-114.20573	588000	-1.0935465e-07	225.00867	-0.036130305	-62.176865	7.2767825	0.017562136	0.221	3.0	23186.461069345474
98	-105.44409	16.21073	-47.226494	-160.9202	60.0	-44.637043	26.352198	0.81573343	-132.43918	594000	-9.091695e-08	185.95517	-0.044182763	-58.436485	7.2579727	0.018443437	0.31166667	4.0	23422.38769173622
99	-107.38779	16.838501	-51.587345	-162.46596	60.0	-45.141354	25.894089	0.8751235	-114.83964	600000	2.415975e-08	199.08446	-0.034588143	-53.562836	7.2664165	0.018548263	0.21683334	3.0	23657.232702970505
