Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
101	-167.45876	30.144712	-117.37313	-201.19756	60.0	-81.50202	43.144077	-22.63255	-162.44453	61200	5.3246815e-08	802.84375	-0.09097207	-376.50507	9.2542515	0.01759364	0.51	4.0	2352.298198223114
102	-176.27615	44.088684	-72.99982	-232.01706	60.0	-75.016136	41.73111	-15.345365	-156.71303	61800	7.390976e-08	694.1305	-0.07248512	-302.06628	9.397965	0.02937203	0.37666667	2.0	2375.89378285408
103	-174.21846	32.307465	-95.459946	-222.14929	60.0	-83.307594	41.03927	8.140559	-159.10852	62400	-5.761782e-08	612.01904	-0.06459811	-277.62958	9.330071	0.0366327	0.415	2.0	2398.7353143692017
104	-178.86885	47.37656	-80.64803	-234.12683	60.0	-66.255684	40.60918	-11.870645	-157.13222	63000	1.0808309e-07	724.88477	-0.086500354	-437.11273	9.432482	0.024396403	0.495	3.0	2422.308266878128
105	-191.20418	37.769115	-96.927444	-243.5265	60.0	-87.38377	42.849945	11.92961	-162.4967	63600	1.2477238e-07	819.9903	-0.08620432	-381.703	9.133979	0.0236699	0.415	3.0	2445.1882066726685
106	-181.64339	27.877247	-110.299835	-224.97472	60.0	-76.123856	45.564903	-16.481848	-162.70662	64200	-1.9073487e-07	436.50964	-0.08224572	-227.18892	9.339541	0.025277719	0.43833333	3.0	2467.9173390865326
107	-189.08467	29.610874	-158.23024	-265.6875	60.0	-82.78534	46.691505	-18.141085	-162.91615	64800	2.0583471e-07	671.4032	-0.062210325	-263.76556	9.264679	0.02600821	0.32833335	2.0	2490.7885117530823
108	-169.19783	42.78987	-80.580605	-208.01729	60.0	-73.41523	46.102867	3.4380322	-164.29837	65400	-2.2331874e-07	502.98563	-0.07311069	-239.12286	9.196235	0.040443175	0.35166666	2.0	2514.3435909748077
109	-180.01086	27.020926	-134.79192	-244.55731	60.0	-83.801834	40.557133	-15.870363	-163.09808	66000	2.2649765e-08	541.2379	-0.078105606	-260.32892	9.157515	0.037815683	0.48166665	3.0	2537.329355239868
110	-173.79453	54.29052	-68.87688	-238.34167	60.0	-70.30356	44.865807	-12.743572	-161.27707	66600	-1.00930535e-07	483.42188	-0.085851885	-252.4364	9.103068	0.02560217	0.47666666	3.0	2561.3147859573364
111	-200.30032	40.09891	-151.47366	-299.94632	60.0	-91.37148	43.274326	-21.783184	-166.24521	67200	-1.66893e-08	1147.5669	-0.064027786	-511.2768	9.249403	0.0361355	0.40333334	2.0	2583.647715330124
112	-187.2615	12.7247505	-170.45229	-210.43025	60.0	-84.916756	48.67048	-23.261898	-171.39459	67800	-1.1920929e-08	593.6854	-0.061308824	-263.69662	9.110056	0.033839427	0.46166667	2.0	2606.2909553050995
